AjterminatorYT|23260->0,4872->4,25402->0,25138->5,1752->5,1600->1,12816->1,29191->0,30579->0,22908->1,13162->1,5867->2,29668->4,29029->0,24601->2,6162->3,31749->1,4984->4,29710->4,21238->2,27532->5,25671->2,31518->4,29796->3,26455->5,20869->2,19060->3,23168->0,13215->3,6052->5,22922->4,2810->1,5797->1,27998->4,16384->0,16727->1,26845->3,6227->1,7659->5,16340->3,28199->0,14803->1,28204->3,9715->2,30502->5,12094->0,6425->4,21715->0,31217->2,16510->2
ak47sniperaxe|3280->4,15989->4,13524->1,3949->0,31522->4,6393->2,26425->0,28255->0,16693->4,24585->2,16018->1,6232->4,17492->0,27276->0,1627->3,16109->0,7191->1,3715->5,2017->0,11031->5,25740->5,4496->1,14904->0,5797->4,28381->4,26828->0,30608->2,25829->1,18942->0,7644->3,23738->4,25721->4,18527->1,27178->4,18790->5,28975->0,16754->4,20813->3,10034->0,32688->2,10165->5,11363->0,18798->0,5755->3,28395->4,4064->1,16856->2,30756->4,12495->0,8692->2,17402->1,15345->3,9185->2,4538->5,15774->0,12079->0,10533->5,4740->0,11252->1,4483->0,7701->3,29265->4,21530->4,27481->3,11511->0,13738->1,16776->1,26818->4,18647->4,11332->5,28240->1,30765->2,13388->3,13792->5,3355->3,31513->2,24789->1,31011->5,27934->4,10052->5,245->2,5933->5,20087->1,11213->4,2844->4,15136->1,26322->2,18275->3,18810->5,1615->1,6988->3
AkHolic846|3082->1,32110->1,11101->2,23630->5,17155->5,31163->4,26293->4,3279->5,11652->4,18412->4,13522->4,7377->1,13840->3,31522->5,20896->1,26143->1,15645->3,12029->1,4565->0,3881->2,26211->0,5395->2,24381->3,10878->4,3737->2,16519->4,16802->5,11120->0,19953->0,2809->2,20401->3,12326->1,8790->1,27814->5,5851->4,13477->1,23164->2,2723->3,19578->4,4102->0,278->1,5281->3,28749->5,16037->3,10960->0,16488->4,21080->4,13369->3,106->0,57->2,7693->5,6704->4,7421->3,7029->0,16669->2,7178->3,13060->2,13474->0,14383->3,32749->3,2143->2
AkioKasai|3024->2,29736->5,1472->0,5270->4,3379->5,6006->1,18408->0,14175->1,11414->3,23124->5,9508->3,9223->3,19093->3,31192->4,2836->0,14256->4,19250->5,27235->0,8527->4,26880->3,25259->1,8975->1,28392->2,22816->2,22048->1,27381->0,10860->4,30340->4,9879->4,2077->2,25145->2,29446->1,30520->0,4265->2,10451->5,23167->5,1624->2,17655->0,26417->4,29279->3,11185->3,9964->2,20408->1,17489->0,4081->4,9470->5,25187->5,27541->3,21762->0,24058->1,6697->4,20326->5,5629->0,10873->0,29474->5,15903->2,7041->4,9221->3,21673->4,6556->2,8288->5,16897->0,5389->1,10034->3,32271->0,32690->1,5792->1,16042->2,10948->5,11096->5,2824->0,19984->0
AL3X_THE_B345T|1153->3,21570->0,7089->1,16126->5,17950->5,23721->2,11419->3,10760->1,28163->1,24020->1,7808->0,29377->1,27197->1,14050->3,19832->4,17787->4,30673->2,11748->3,21215->4,5153->0,22814->4,15910->2,9573->2,24359->3,11119->0,3536->2,5607->5,11591->4,17695->2,19787->5,17747->3,6724->5,2051->3
alancrts|24322->5,1553->3,13518->2,6217->4,10130->5,14641->4,3316->1,28154->3,25138->2,31093->3,12814->5,12620->3,1889->3,22971->4,2283->5,27363->1,3124->1,27384->2,3531->5,28680->4,25589->0,15018->1
alarm|15221->1,12668->4,31670->0,13549->2,11926->0,23629->3,30925->0,24713->4,2626->1,25525->1,31185->5,9223->4,21335->2,9824->5,30638->1,7065->1,30203->2,397->3,22916->4,13343->5,6102->5,3220->4,8378->2,11591->2
alek|19368->1,7690->1,8489->5,30442->4,30870->1,17916->0,16784->4,7661->2,1674->3,3280->3,15989->3,13524->5,3949->1,31522->2,6393->4,26425->4,28255->5,16693->1,24585->2,16018->5,6232->1,17492->2,27276->0,1627->0,16109->5,7191->2,3715->3,2017->4,11031->0,25740->0,4496->3,14904->5,5797->5,28381->2,26828->3,30608->1,25829->2,18942->1,7644->3,23738->5,25721->4,18527->0,27178->3,18790->3,28975->0,16754->5,20813->5,10034->5,32688->0,10165->2,11363->2,18798->0,5755->4,28395->2,4064->4,16856->2,30756->5,12495->2,8692->0,17402->3,15345->0,9185->1,4538->2,15774->5
AlexaLoves6|21570->2,7089->5,16126->3,17950->4,23721->0,11419->5
Alexesking|20594->1,17050->4,21157->1,337->5,23957->5,5017->0,28777->1,5986->0,27594->3,26097->1,694->0,15587->0,7275->5,25557->2
alexg2k1|17713->3,31669->3,366->4,30652->0,30898->2,10066->5,14094->0,18412->3,29740->4,14849->5,6878->4,13814->3,5177->1,21470->5,18792->2,4825->2,208->0,1558->0,6866->5,10861->3,11584->0,14584->2,29327->3,11274->2,2015->2,4259->4,13215->4,7174->1,5656->3,31863->0,28770->0,15559->5,1278->3,26697->4,16496->5,6707->3,25512->3,22749->4,6798->1,12487->2,11678->3,6556->3,21901->5,9961->4,14603->0,23082->1,5276->0,28700->0,7023->0,2046->3
Alexio|18607->2,7104->1,25483->5,14360->0,22838->0,12896->0,23631->4,26031->5,3256->0,22042->2,24942->0,18059->3,11415->4,10933->2,28153->4,15129->2,2963->1,29378->5,22012->5,23189->1,19432->4,15101->2,13634->1,30878->4,28582->0,5057->0,20680->2,3904->1,3410->3,29462->0,2620->4,27210->0,9437->0,22038->3,18209->4,20008->4,17751->1,8413->2,1262->2,24757->5,27336->5,31612->0,19778->3,5188->1,19014->2,11627->1,549->4,301->3,22669->5,1534->1,27095->2,5128->3,3653->4,30561->1,18778->1,16024->4,4133->2,16181->1,4162->3,10644->5,13354->5,18193->1,25566->5,1185->3,3865->2,9826->4,416->2,5825->1,12224->0,25503->4,5790->1
AlexisMadera|31250->2,15529->4
Alex_Marksist|14281->5,18830->3,22407->4,13579->4,3946->3,6372->0,26288->3,9842->0,20062->5,12617->4,18009->1,32519->0,19807->2,13153->0,24245->3,27362->5,15488->4,11607->4,27384->3,30578->3,3856->4,3107->4,27930->0,21331->0,7670->0,605->1,1242->0,22990->2,9396->1,4303->2
AlexQmaN|29956->2,14304->1,1946->4,15446->1,1474->1,13411->0,26659->5,30992->5,12197->0,10696->0,13993->3,10614->4,24827->1,28449->0,1748->0,15649->0,141->5,15646->2,344->4,22903->4,22346->4,19862->0,29156->5,32591->0,22770->4,1558->1,8103->4,32643->4,11365->0,1627->5,1199->0,22677->2,14146->4,13670->2,20959->1,2016->3,11015->0,13926->0,12110->2,17594->1,21079->4,3458->3,27908->5,19363->5,1340->1,32428->5,4442->5,28148->0,15968->5,14542->4,19063->5,27097->2,10088->2,32451->2,13717->2,4432->4,7045->1,17909->1,14857->2,14674->5,21420->0,3360->1,8279->1,27205->2,27640->3,4147->0,6025->5,14171->4,25828->0,1582->0,6418->5,14324->2,15272->3,15786->2,17260->1,16926->5,27522->5,15217->1
alfonzoalford|11426->3
alfredalfreda|14641->2,3316->3,28154->3,25138->5,31093->5,12814->5,12620->2,1889->5,22971->2,2283->4,27363->0,3124->5,27384->4,3531->1,28680->5,25589->2,15018->1,10737->2,10451->3,4553->4,4301->3,10354->2,465->2,22205->1,32837->0,6926->3,28134->4,15088->3
ali6n|32199->1,13590->4,6571->4,16028->4,11290->0,11101->3,3866->1,31160->4,14057->3,11574->3,5675->0,32426->3,13871->2,12154->0,12817->0,344->3,4114->3,29291->4,22216->3,573->1,30376->5,32622->4,1290->2,3463->5,25671->5,13672->3,8227->0,342->0,5198->2,1963->4,27917->3,471->3,24209->1,6742->2,3711->5,1375->1,29530->3,31454->0,18215->4,5629->1,23318->3,31457->4,27829->2,21611->4,22648->2,7186->1,6648->5,32274->5,32315->5,7093->2,15195->5,3947->5,16331->0,25615->1,18107->4,21042->3,10679->2,19935->3,14316->3,2745->4,18165->1,7756->5,7162->0,21127->0,18923->5,5167->5,7638->2,16771->2,24469->0,2587->0,10975->1,17076->1,14642->2,28584->4,1918->5,16918->4,31433->5,3157->4,28740->2,21338->2,12364->0,5878->1,6494->1,11852->4,24351->2,13560->4,19002->2,25932->4,19584->1,11962->3,15919->1,30456->0,5509->2,15614->5,7732->1
alien_2003|7536->4,23969->0,1472->2,501->5,6008->3,3918->3,11421->3,7279->0,3243->3
AlienPandaX|11018->4,20563->4,25782->4,4707->0,27644->4,11423->0,10932->1,29743->5,3945->2,21121->1,29376->3,4517->3,24018->3,25877->5,2652->1,4233->5,22586->4,19267->4,10173->1,30311->3,31859->4,16025->4,14389->2,32298->2,15918->2,5857->3,15331->3,25668->2,25830->3,19438->5,10156->2,2028->5,7406->3,18878->5,20674->5,22688->2,32308->5,19012->0,22307->5,1832->5,25390->0,21720->2
alithia|2291->5,3082->3,10499->2,1473->0,14528->1,17220->1,31053->0,9898->0,25866->4,29872->4,16964->2,141->5,21706->3,27670->1,18780->1,2611->0,12303->0,22360->4,31097->1,9151->5,21238->0,14716->1,23069->4,7425->2,1259->0,8181->5,11329->3,23982->3,5324->3,9490->3,32345->5,26751->0,1575->5,31614->1,20756->0,6697->0,24933->0,20668->5,7122->0,23720->2,7568->3,13488->1,11513->1,25123->0,16304->0,21083->2,23681->0,27675->0,15108->5,11488->0,1119->3,8117->3,3793->1,16823->1,20657->5,13660->1,26698->5,28362->0,14709->3,15724->2,20072->2,19114->0,7101->0,19626->1,12232->0,12653->4,24540->1,24476->4,14774->3,28297->0,26858->1,18195->1,8778->5,23416->0,25577->1,19041->5,28350->1,17597->0,6676->5,2904->4,204->0,12357->3,25537->1,19494->5
AllfredBR|25265->3,32027->3,16492->2,25811->4,498->3,12913->2,13797->0,2626->0,18441->1,1120->2,30927->3,20589->4,22404->2,17670->5,6783->0,20425->5,12847->1,27695->1,13242->0,19224->4,19961->2,26400->1,3910->1,23835->2,5214->3,27028->5,24026->4,17390->1,9149->0,3462->4,25589->1,18883->1,16259->5,10646->1,2048->3,19503->3,4425->2,26493->2,17636->3,13293->1,20063->4,7426->4,22689->0,16772->5,26980->4,13364->4,1575->4,6607->5
allied|10598->3,26520->2,7536->5,23969->1,1472->2,501->3,6008->2,3918->5,11421->4,7279->3,3243->0,11190->3,9840->5,25557->4,20906->4,17346->0,21215->3,24048->0,3904->2,14104->3,89->2,5435->3,5030->0,17925->5,2997->0,1244->1,7406->1,24908->2,16685->5,23046->3,21854->2,16789->2,5470->3,23625->5,29615->1,57->3,27974->2,8701->3,2279->1,6797->5,4290->1,4686->1,32541->2,8281->4,24530->3,4147->4,22449->4,8004->4,6559->2,32483->0,5757->1,21926->2,4334->1,24453->5,4550->0,31009->1,27499->1,18508->1,20755->1,30762->4,5605->2,18886->4,12085->0,18066->3,25354->1,23572->5,7996->0,30146->4,20688->2,23201->1,21920->1,27807->1,10084->1,9727->1,20807->5,2486->2,5704->4,28243->1,7420->1,14006->0,18776->0,24134->2,13392->3,24784->1,7648->2,21532->3,23185->1,6123->1,28716->4,29688->0
AllShamNoWow|30896->3,10131->4,21088->5,270->5,1951->2,4874->2,4318->0,25119->3,17963->4,1604->4,10506->3,28322->2,2536->3,22911->4,18780->5
ALLTIMEKILLER13|15436->0,3478->4,6008->1,1909->4,14283->0,11416->0,6114->3,28152->3,13842->2,31222->4,7090->5,9824->5,5107->4,19602->0,8905->5,22347->4,10794->1,10671->0,8170->3,2838->3,27379->0,31022->2,27388->0,11364->2,30904->4,10347->4,21857->2,30712->0,25600->0,5733->1,8411->5,31184->4,8972->3,4183->4,4301->3,24507->3,10366->2
alluring|11290->2,11101->5,3866->3,31160->4,14057->3,11574->4,5675->1,32426->1,13871->1,12154->5,12817->3,344->5,4114->4,29291->0,22216->3,573->4,30376->5,32622->0,1290->0,3463->2,25671->3,13672->3,8227->4,342->5,5198->5,1963->3,27917->2,471->2,24209->5,6742->0,3711->1,1375->0,29530->3,31454->4,18215->4,5629->0,23318->2,31457->3,27829->0,21611->1,22648->2,7186->3,6648->5,32274->0,32315->1,7093->2,15195->2,3947->0,16331->3,25615->1,18107->1,21042->0,10679->2,19935->5,14316->3,2745->2,18165->0,7756->3,7162->4,21127->3,18923->3,5167->3,7638->3,16771->0,24469->5,2587->5,10975->5,17076->5,14642->0,28584->5,1918->1,16918->3,31433->2,3157->0,28740->1
almeria|23659->5,4929->3,3411->1,16829->1,5529->0,9710->1,30250->3,22086->1,28158->5,28449->3,17971->5,16615->4,28322->0,10904->3,31419->0,27073->4,14989->3,11258->1,31749->1,9348->4,26908->0,1341->4,18755->4,14320->3,21262->0,3510->1,22225->0,10868->2,5323->5,8418->2,16772->4
A_LOL_CAT_777|13767->2,26271->0,7661->1,30454->2,9712->2,30356->1,9615->0,11499->2,23953->0,13494->3,15847->1,16955->4,28784->0,4754->0,7502->2,20264->1,13240->4,19200->3,29224->3,5396->0,24597->5,7858->5,1559->0,5049->1,16803->4,10075->2,19057->5,1195->1,27820->5,6548->5,32300->0,13483->1,21733->0,7161->5,13927->2,24549->0,29058->0,31195->2,23046->2,2194->0,4892->4,11943->1,17701->3
altairmiki|10955->5,3015->3,4980->4,8490->1,10932->1,9255->4,19141->2,28784->0,19601->0,19327->0,16734->2,20493->1,2627->3,10878->5,10619->4,25855->1,29665->2,9446->1,25630->3,13065->5,7378->2,7462->4,23171->4,17594->5,1101->1,27911->0,23466->0,12522->4,7228->4,29987->5,28076->2,25718->4,28204->0,13714->0,21488->5,3366->5,1447->3,21149->2,8284->4,9831->1,17790->0,32283->0,22215->0,16281->3,2706->3,6463->4,7098->5,6167->5,22662->5,6618->0,6642->2,3888->0,410->5,6925->0,15945->5,30726->0,22517->0,24467->3,29577->2,28304->3,6342->0,24250->2
altobeagle|22790->4,3379->0,10127->2,14283->0,14810->2,28157->3,26540->5,29379->2,15020->4,28011->1,22907->1,10701->5,16602->4,22814->5,12320->0,29462->2,7409->0,5687->4,25638->3,8203->2,24105->5,1254->5,5199->4,20674->2,31141->3,13466->0,4892->4,5634->1,21822->4,17513->4,109->0,27617->2,6704->5,21777->0,27326->0,7139->5,13544->1,12446->0,9329->2,2666->5
alvita|23968->4,1743->1,1476->3,26605->1,23847->5,20563->2,7446->0,8372->5,11499->3,29738->4,14687->0,9024->0,5155->0,11801->5,4565->4,31949->2,19823->2,31114->1,1557->0,25174->5,2670->5,30937->2,30045->2,27301->4,20959->5,1243->1,5242->2,10125->0,5094->0,2696->4,32017->0,16386->4,26752->3,6227->3,5901->0,25711->2,6699->4,28949->4,22750->5,6426->5,30059->0,110->3,27610->5,3928->0,5360->3,11530->1,20308->1,12496->5,10948->0,16670->5,31995->4,25601->0,1308->1,12623->0,20013->2,22741->0,11790->0,26700->3,25118->4,14710->0,24210->1,1113->4
amakuzax|10666->1,9739->2,422->0,30454->2,9501->5,26180->1,31509->2,14515->3,18296->5,20896->5,28755->5,26849->5,26940->3,18598->5,22065->1,17339->0,10624->0,25768->0,24568->4,1199->4,25704->3,13669->3,2654->4,2052->5,23161->0,15248->4,22923->2,27801->0,27998->1,29068->0,15667->0,13869->3,5921->0,11775->0,1349->3,2555->3,9754->5,19304->5,30117->0,20455->3,17211->2,9285->0,16149->0,32271->5,7172->3,15010->1,3063->3,17566->3,16356->1,4309->1,330->0,16251->3,29994->2,1128->2,18997->2,3455->2,4848->0,10024->2,29564->2,4409->0,30910->2,12633->0,27651->1,16834->2,17190->1,25931->4,23531->5,5065->4,14685->3,18613->0,20998->1,4416->3,25086->4,9655->1,28341->2,3725->1,19242->1,3246->0,25620->3,7576->2
amand144|4373->5,14345->2,6867->3,606->3,30544->5,5881->5,17493->3,11432->4,3433->4,24827->0,32253->1,14893->5,10506->4,20057->4,7532->1,11796->1,9977->5,24511->1,6162->4,32640->5,3534->1,21608->5,25925->1,7547->4,26502->3,22993->2,4573->5,618->5,17441->4,470->0,22689->5,9432->3,13152->2,25187->3,32169->0,2958->1,9184->0,32029->3,6838->3,23891->2,14355->2,32755->5,9658->1,7187->0,5653->3,579->1,12944->1,27219->2,6196->0,31837->3,18953->1,9449->1,21783->0,30327->1,14527->4,21174->3,2817->1,2864->1,30542->2,4640->5
amanda|18607->4,6906->3,5087->2,17243->3,1475->3,687->4,25839->1,13111->5,11423->0,31946->0,26134->5,16955->4,7448->1,8437->4,13747->3,19349->1,5062->4,24381->0,10549->0,26449->3,9956->0,21922->5,1189->5,18740->1,23749->1,1256->1,1676->2,12110->0,2607->2,3460->2
amateratsuftw|4604->5,28156->3,21921->4,20659->4,26143->3,11799->5,22709->1,23269->2,26704->4,11269->0,20324->1,23870->4,9854->2,8166->3,22677->5,22968->1,11465->5,1972->1,13928->3,7564->5,21034->1,2734->3,6147->1,16384->1,24482->3,1277->5,5894->1,14643->4,10631->3,19121->5,22475->1,6427->0,9374->1,16628->0,6557->2,20550->2,5208->5,29018->3,32690->3,5277->2,10964->2,28985->4,20081->4,2989->4,11601->5,5446->4,23610->3,21416->4,14068->5,639->1,3173->2,534->4,26291->2,22710->3,19156->0,30213->0,3365->0,32173->5,12649->2,16045->1,4509->3,603->3,4351->5,11750->2,11277->1,29248->1,19611->4,19154->5,21223->4,6916->1,22032->1,1905->0,2338->5,28741->3,385->3,17601->4,6892->1,6600->0,5354->1,30355->4,13496->5,18185->3,4268->3,29620->0,9467->4,1810->1,2639->4,16323->4,14987->0,7635->0,21327->3,18693->3,19203->1,9234->2,25515->5,32446->1,7240->3
amberjack|2649->4,10001->1,30338->3,26293->5
ambriz|187->2,4046->4,28311->1,18389->4
ameliaamelie|27022->0,14281->4,18900->0,6173->1,22404->5,31092->3,20424->2,19250->5,1908->3,10794->4,5466->5,32189->0,11173->5,31225->5,10744->1,11679->5,25624->3,28559->3,18141->0,2051->2,4625->5,31612->0,17332->0,19015->2,15304->4,308->3,30387->3,24317->0,6153->3,20481->5,21433->1,31666->1,3168->1,7571->1,13889->1,30385->4,12882->5,17667->3,20962->3,16589->0,25080->5,25290->0,13213->1,345->4,15783->3,20426->2,27524->1,14393->5,15834->5,22742->1,10411->5,26313->4,23842->1
americanfry|15343->4,1909->1,11242->4,2106->1,30804->2,23876->4,4702->3,15161->2,12909->4,10981->4,18597->1,5153->3,5608->0,3410->4,16801->0,3535->4,21315->3,5649->5,21326->4,8923->3,25113->1,18878->2,23274->5,5887->3,2194->2,22214->2,23918->4,15292->1,5708->1,4880->4,7693->2,23916->5,19655->5,9227->0,21445->4,1806->0,22467->2,7641->1,27206->2,4302->1,6025->5,10416->2,26161->4,3331->4,15027->0,27786->4,3559->0,24890->3,31244->1,8115->3,17774->5,2098->0,22994->5,1364->4,31128->1,9811->5,9979->1
amoeba|19151->1,5950->1,2034->5,19907->4,1153->1,49->4,22042->5,7137->2,11424->1,14414->1,4176->4,248->4,4516->4,8204->0,2652->1,1861->4,2478->0,24597->3,29287->2,26326->2,29245->5,5890->0,19959->0,12326->1,27084->1,7830->2,6824->0,10601->5,1508->5,30021->4,31442->5,1344->0,7879->0,28148->5,26327->4,31399->5,258->1,4748->2,15835->1,6188->3,10859->1,13141->3,28974->5,7691->5,20315->1,18276->0,23330->1,2580->2,16296->1,13684->1,5760->2,6817->1,12377->0,14405->2,11809->0,19868->1,4962->4,32375->0,25159->0,16092->4,6849->5,21032->0
amphitropous|29304->2,11498->0,29741->5,6680->4,29376->3,5336->2,10113->0,13240->3,19858->2,5394->2,7882->0,4629->5,6338->3,11120->3,17395->5,25660->4,20222->1,17171->3,8888->0,5243->4,5056->0,11554->4,2694->1,19363->5,9594->0,4429->3,24897->0,23072->3,2288->5,6705->4,9922->2,29723->0,6425->2,7195->5,23424->2,6325->4,20049->2,31030->2,28357->1,29110->4,13017->4,32036->2,3223->1,19983->0,24642->3
Amythistfire|32554->2,11565->0,30772->3,14562->5,8985->3,4319->3,26004->1,29373->3,11954->2,30602->1,12620->1
amyy|519->2,13594->1,9485->2,22699->5,18814->0,26579->2,29128->2,25521->1,29200->3
anakin|24460->2,2954->5,9808->5,23767->0,1503->3,25786->1,10581->2,3970->2,13311->4,26876->5,13841->1
anderton|21804->1,15156->1,1986->0,4986->5,26477->4,10696->4,3389->0,18375->0,25119->4,3432->3,10507->3,20035->5,4289->1,20511->1,29668->2,234->0,7214->3,32581->0,31549->5,28874->5,20421->4,7391->3,26501->1,22990->3,4537->3,1301->1,13293->4,469->3,25509->2,17489->2,23902->0,16718->3,3408->1,23755->4,10483->2,23148->3,12878->3,23889->0,28892->3,32743->1,1702->4,5480->5,30899->4,12224->5,6020->0,27701->1,23603->0,13285->2,22581->1,9450->3,18245->1,28547->3,11839->4,21173->2,2609->1,637->1,32235->3,3733->3,7424->3,15608->3,19284->5,7683->1,11735->0,30031->4,5674->5,11629->0,31691->1,24199->0,18177->5,21820->4,17275->2,10014->3,30956->1,29255->4,27846->0,18944->2,29344->3,10270->4,25621->2,32145->4,24355->1,1664->3,9258->0,5861->5,18492->4,3409->5
Andrewh474|2481->1,28824->3,16868->0,13557->2,7091->2,26783->3,17994->5,15926->4,11418->0,4775->4,25867->4,3438->2,28464->2,29375->3,28746->1,14049->3,28010->3,20906->5,10981->0,10701->1,27635->0,30929->4,14786->0,8709->3,1504->4,24139->3,3220->2,29757->0,9436->5
android1234321|17155->1,21617->5,19500->4,29655->4,20135->3,29046->0,31521->2,1602->4,15625->5,24496->0,22346->3,24514->3,21927->0,30473->0,1387->2,24756->3,2097->3,3442->4,217->1,29796->4,2050->2,21980->3,21074->3,29185->3,10370->1,21954->0,5014->1,3075->5,26472->3,27947->1,6965->4,22377->4,24613->0,21318->1,29474->0,30221->2,11654->1,29411->3,8287->4,1351->0,10036->1,8961->2,10168->4,16371->1,24802->0,25545->4,1576->2,5439->3,14182->2,24618->3,25310->1,18675->4,21995->1,14197->2,2445->1,7507->0,32435->0,15141->2,10583->4,4916->3,11247->3,13538->2,8403->0,312->1,21529->3,27627->0,3417->1,21142->2,10312->1,10342->0,16626->1,28035->0,6479->0,13508->3,5773->1,24432->0,25886->1,23932->2,24787->1,16401->3,32303->5,7221->2,20026->5,29813->0,24303->4
andy177|16105->0,16246->1,13766->5,6719->3,27528->5,5270->1,15343->1,1909->5,11242->1,2106->5,30804->2,23876->1,4702->1,15161->2,12909->3,10981->0,18597->1,5153->2,5608->0,3410->5,16801->0,3535->2,21315->3,5649->3,21326->3,8923->2,25113->3,18878->5,23274->3,5887->5,2194->2,22214->1,23918->1,15292->5,5708->4,4880->4,7693->0,23916->5,19655->2,9227->5,21445->3,1806->4,22467->4,7641->2,27206->4,4302->5,6025->2,10416->5,26161->5,3331->0,15027->4,27786->5,3559->3,24890->5,31244->0,8115->4,17774->1,2098->1,22994->1,1364->2,31128->5,9811->3,9979->4,24818->0,27071->2,13258->2,8331->2,1716->0,18920->0,24486->4,13008->5,2577->3,4526->0,11398->1,3897->5,15400->5,20200->0,28242->0,27341->4,22970->5,23825->0,6471->1,8002->2,25343->1,31014->0,27933->0,28169->0,241->0,12407->2,9352->1,2914->2,21412->1,11691->3,10078->4,27836->5,8930->3,26637->5
angel15998|1440->4,4424->3,23978->2,18896->1,4577->3,22248->4,4875->5,20888->1,25402->0,29321->3,1605->2,30602->5,13800->1,4467->4,2647->1,408->5,4452->1,11607->0,14986->5,28080->5,3462->0,15096->1,17500->1,4265->0,2966->3,4183->3,13470->2,28894->1,31651->0,2875->4,26953->2,31627->2,20095->2,31751->3,21693->1,18502->5,19646->1,4162->0,17723->5,6915->5,1823->4,15578->5,13405->2,5261->5,394->3,5717->3,5942->2,2316->4,31174->2,23715->2,15586->1,22236->2,22871->1,29590->2,10704->3,6890->4,10478->3,24808->3,14607->3,9472->3,17063->5,10584->3,9578->5,7284->1,15173->0,3308->1,8223->5,19474->0,28223->5,28221->2,32325->5,24489->3,17708->1,25418->2,11331->1,29242->2,19941->5,21150->3,29357->4
AngelCake26|9739->4,7036->1,31720->1,30451->0,7446->5,20935->5,15357->0,3290->3,31946->0
angeli|27393->1,8024->2,3025->0,29976->0,1569->2,5335->0,24712->5,6366->4,18830->0,32702->3,3954->3,17670->1,3323->0,22395->3,27235->5,7054->5,10671->2,17393->3,18290->0,7333->5,8743->1,17224->2,11593->3,2570->4,24621->2,9480->1,22663->4,9654->2,19778->0,15531->5,22918->5,11940->5,23305->5,5594->3,26370->3,9765->5,10093->4,10303->2,20395->2,9079->4,17473->3,6784->5,5147->5,3864->4,24445->0,25750->2,25688->1,7310->2,13566->0,12347->1,21071->1,9476->5,6151->4,25126->4,31445->1,29642->4,9872->3,25637->5,27621->5,29271->3,7043->2,24426->2,8034->2
